Current(A),Test_Time(s),Voltage(V),Charge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Charge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
0.14997,95206.487,3.6282,0.85469,,0.0,2.9646,0.54412,,,,,2.9646,0.5441200865800858,0.0083562113001747,7.675568028621227,0.005599999999999999
0.14997,95266.487,3.6287,0.85719,0.0,,2.9737,0.5442,,,,,2.9737,0.5441964935064927,0.0091408591408637,7.675568028621227,0.005599999999999999
0.14998,95326.487,3.6292,0.85969,,0.0,2.9828,0.54431,,,,,2.9828,0.5442864502164495,0.0102646256079452,7.675568028621227,0.005599999999999999
0.14997,95386.487,3.6297,0.86219,0.0,,2.9918,0.54435,,,,,2.9918,0.5443822077922069,0.0103876280987549,7.675568028621227,0.005599999999999999
0.14998,95446.487,3.6303,0.86469,,0.0,3.0009,0.54447,3.6303,0.86469,4.336098484848463,0.2314733016694106,3.0009,0.5444744155844148,0.0103610675039291,7.675568028621227,0.005599999999999999
0.14998,95506.488,3.631,0.86719,0.0,,3.01,0.54458,,,,,3.01,0.5445707792207785,0.0096926882641206,7.675568028621227,0.005599999999999999
0.14998,95566.487,3.6316,0.86969,,4.351,3.0191,0.54467,,,,,3.0191,0.5446508225108218,0.009413400478909,7.675568028621227,0.005599999999999999
0.14998,95626.488,3.6321,0.87219,0.0,,3.0281,0.54474,,,,,3.0281,0.5447410389610382,0.0094441511016114,7.741948739029296,0.005599999999999999
0.14998,95686.487,3.6326,0.87469,,0.0,3.0372,0.54482,,,,,3.0372,0.5448216450216442,0.0085509728366872,7.741948739029296,0.005599999999999999
0.14997,95746.488,3.6331,0.87719,0.0,,3.0463,0.54486,,,,,3.0463,0.5448966666666659,0.0085105370819675,7.741948739029296,0.005599999999999999
0.14998,95806.489,3.6339,0.87969,,0.0,3.0554,0.54501,3.6339,0.87969,4.386389951918474,0.2293287598357665,3.0554,0.544976536796536,0.0091860520431907,7.741948739029296,0.005599999999999999
0.14997,95866.486,3.6345,0.88219,0.0,,3.0645,0.54507,,,,,3.0645,0.5450638528138521,0.0095181800864558,7.741948739029296,0.005599999999999999
0.14997,95926.489,3.6349,0.88469,,0.0,3.0735,0.54513,,,,,3.0735,0.5451488311688304,0.0096127973870636,7.741948739029296,0.005599999999999999
0.14998,95986.488,3.6354,0.88719,0.0,,3.0826,0.54524,,,,,3.0826,0.545237878787878,0.009495266638126,7.741948739029296,0.005599999999999999
0.14998,96046.488,3.636,0.88969,0.22786,0.0,3.0917,0.54533,,,,,3.0917,0.5453216450216443,0.0096593882308155,7.741948739029296,0.005599999999999999
0.14997,96106.487,3.6367,0.89218,,4.4255,3.1008,0.5454,,,,,3.1008,0.5454136796536788,0.0100637457780301,7.741948739029296,0.005599999999999999
0.14998,96166.488,3.6372,0.89468,0.0,,3.1099,0.54551,,,,,3.1099,0.5455048051948044,0.0093216307502039,7.741948739029296,0.005599999999999999
0.14999,96226.488,3.6376,0.89718,,0.0,3.119,0.5456,,,,,3.119,0.5455833333333325,0.0092716807002481,7.748097333709351,0.005599999999999999
0.14998,96286.487,3.6382,0.89968,0.0,,3.1281,0.54566,3.6382,0.89968,4.454034654133963,0.2253335187961198,3.1281,0.545673549783549,0.0094381808667591,7.748097333709351,0.005599999999999999
0.14998,96346.488,3.6388,0.90218,,0.0,3.1372,0.54575,,,,,3.1372,0.5457551082251075,0.0082108367822613,7.748097333709351,0.005599999999999999
0.14997,96406.488,3.6395,0.90468,0.0,,3.1463,0.54582,,,,,3.1463,0.5458229870129861,0.0077945863660069,7.748097333709351,0.005599999999999999
0.14998,96466.487,3.6401,0.90718,,0.0,3.1554,0.54594,,,,,3.1554,0.5458969696969689,0.0089492339926451,7.748097333709351,0.005599999999999999
0.14997,96526.487,3.6404,0.90968,0.0,,3.1644,0.54595,,,,,3.1644,0.5459848051948044,0.0095997279343826,7.748097333709351,0.005599999999999999
0.14997,96586.487,3.641,0.91218,,0.0,3.1735,0.54604,,,,,3.1735,0.5460706926406919,0.0091999776349567,7.748097333709351,0.005599999999999999
0.14998,96646.486,3.6416,0.91468,0.0,4.4768,3.1827,0.54617,,,,,3.1827,0.5461531168831161,0.0086403499090685,7.748097333709351,0.005599999999999999
0.14998,96706.489,3.6423,0.91718,,,3.1918,0.54627,3.6423,0.91718,4.582470172104195,0.2200547431236685,3.1918,0.5462288744588737,0.008886351743488,7.748097333709351,0.005599999999999999
0.14997,96766.488,3.6428,0.91968,0.0,0.0,3.2009,0.54631,,,,,3.2009,0.5463148484848477,0.0092336235193393,7.748097333709351,0.005599999999999999
0.14997,96826.487,3.6432,0.92218,,,3.21,0.54637,,,,,3.21,0.5463969264069256,0.0088815945958842,7.758055645877365,0.005599999999999999
0.14997,96886.487,3.6438,0.92467,0.0,0.0,3.2191,0.54646,,,,,3.2191,0.5464764935064927,0.009164644878929,7.758055645877365,0.005599999999999999
0.14997,96946.487,3.6445,0.92717,,,3.2282,0.54657,,,,,3.2282,0.5465637229437221,0.0095047809333479,7.758055645877365,0.005599999999999999
0.14998,97006.488,3.645,0.92967,0.0,0.0,3.2373,0.54668,,,,,3.2373,0.5466494805194797,0.0094595880310244,7.758055645877365,0.005599999999999999
0.14998,97066.486,3.6454,0.93217,,,3.2464,0.54674,,,,,3.2464,0.5467358874458867,0.0094572094572136,7.758055645877365,0.005599999999999999
0.14998,97126.487,3.6459,0.93467,0.22311,0.0,3.2555,0.54681,3.6459,0.93467,4.582470172104351,0.2200547431236401,3.2555,0.546821601731601,0.009490509490508,7.758055645877365,0.005599999999999999
0.14997,97186.488,3.6465,0.93717,,4.5316,3.2646,0.54687,,,,,3.2646,0.546908614718614,0.0092050806336523,7.758055645877365,0.005599999999999999
0.14998,97246.487,3.6472,0.93967,0.0,,3.2737,0.54701,,,,,3.2737,0.5469891341991335,0.009207605007429,7.758055645877365,0.005599999999999999
0.14998,97306.486,3.6478,0.94217,,0.0,3.2829,0.5471,,,,,3.2829,0.5470771861471855,0.0093893644397589,7.758055645877365,0.005599999999999999
0.14998,97366.487,3.6483,0.94467,0.0,,3.292,0.54717,,,,,3.292,0.5471609956709949,0.0091289662718239,7.758055645877365,0.005599999999999999
0.14997,97426.488,3.6488,0.94717,,0.0,3.3011,0.54721,,,,,3.3011,0.5472433333333326,0.0082155939298864,7.7660608750292885,0.005599999999999999
0.14998,97486.489,3.6493,0.94967,0.0,,3.3102,0.54732,,,,,3.3102,0.5473105194805188,0.0079206507777875,7.7660608750292885,0.005599999999999999
0.14997,97546.488,3.65,0.95217,,0.0,3.3193,0.54739,3.65,0.95217,4.45403465413392,0.225333518796134,3.3193,0.5473874891774884,0.0088009084445275,7.7660608750292885,0.005599999999999999
0.14997,97606.488,3.6506,0.95467,0.0,,3.3285,0.54748,,,,,3.3285,0.5474716450216444,0.0092600901683539,7.7660608750292885,0.005599999999999999
0.14997,97666.488,3.651,0.95717,,0.0,3.3376,0.54754,,,,,3.3376,0.5475569264069257,0.0095047809333479,7.7660608750292885,0.005599999999999999
0.14998,97726.487,3.6515,0.95967,0.0,4.5263,3.3467,0.54765,,,,,3.3467,0.5476446320346313,0.0095594881309217,7.7660608750292885,0.005599999999999999
0.14998,97786.487,3.652,0.96216,,,3.3558,0.54773,,,,,3.3558,0.5477309090909084,0.0090577113436296,7.7660608750292885,0.005599999999999999
0.14997,97846.487,3.6528,0.96466,0.0,0.0,3.365,0.54781,,,,,3.365,0.5478103030303023,0.0085817886194625,7.7660608750292885,0.005599999999999999
0.14998,97906.487,3.6533,0.96716,,,3.3741,0.54792,,,,,3.3741,0.5478879653679647,0.0089529518100945,7.7660608750292885,0.005599999999999999
0.14997,97966.488,3.6537,0.96966,0.0,0.0,3.3832,0.54795,,,,,3.3832,0.547973246753246,0.0098895134100231,7.7660608750292885,0.005599999999999999
0.14997,98026.487,3.6543,0.97216,,,3.3924,0.54804,3.6543,0.97216,4.448654059119207,0.225520052586063,3.3924,0.5480690476190468,0.0099110375533406,7.7660608750292885,0.005599999999999999
0.14998,98086.488,3.6548,0.97466,0.0,0.0,3.4015,0.54815,,,,,3.4015,0.5481547186147179,0.0092407592407646,7.723985197709194,0.005599999999999999
0.14999,98146.488,3.6555,0.97716,,,3.4106,0.54829,,,,,3.4106,0.5482372294372287,0.0094135516928446,7.723985197709194,0.005599999999999999
0.14998,98206.489,3.6561,0.97966,0.22146,0.0,3.4198,0.54834,,,,,3.4198,0.5483270562770555,0.0100736254208477,7.723985197709194,0.005599999999999999
0.14997,98266.487,3.6565,0.98216,,4.4721,3.4289,0.54837,,,,,3.4289,0.5484215151515145,0.009899624185337,7.723985197709194,0.005599999999999999
0.14998,98326.487,3.6571,0.98466,0.0,,3.438,0.54849,,,,,3.438,0.5485072294372286,0.008734137995404,7.723985197709194,0.005599999999999999
0.14998,98386.488,3.6578,0.98716,,0.0,3.4472,0.5486,3.6578,0.98716,4.404816702285203,0.2274375905722649,3.4472,0.5485812121212114,0.0088202345686312,7.723985197709194,0.005599999999999999
0.14999,98446.488,3.6584,0.98966,0.0,,3.4563,0.54872,,,,,3.4563,0.548668484848484,0.0091688742080684,7.723985197709194,0.005599999999999999
0.14997,98506.487,3.6589,0.99216,,0.0,3.4655,0.54873,,,,,3.4655,0.5487489177489169,0.0084944510512308,7.723985197709194,0.005599999999999999
0.14997,98566.488,3.6593,0.99466,0.0,,3.4746,0.54879,,,,,3.4746,0.548823982683982,0.0086091043554716,7.723985197709194,0.005599999999999999
0.14998,98626.487,3.6599,0.99715,,0.0,3.4838,0.54891,,,,,3.4838,0.5489065367965361,0.0088028216451938,7.723985197709194,0.005599999999999999
0.14997,98686.487,3.6606,0.99965,0.0,,3.4929,0.54898,,,,,3.4929,0.5489851082251074,0.009495421197375,7.6755680286211305,0.005599999999999999
0.14998,98746.487,3.6612,1.0022,,0.0,3.5021,0.54911,,,,,3.5021,0.5490804761904754,0.010253549355994,7.6755680286211305,0.005599999999999999
0.14998,98806.487,3.6617,1.0047,0.0,4.4292,3.5112,0.54918,,,,,3.5112,0.5491727705627698,0.0095141525367523,7.6755680286211305,0.005599999999999999
0.14997,98866.489,3.6622,1.0072,,,3.5204,0.54922,3.6622,1.0072,4.447402597402629,0.2250869613558137,3.5204,0.5492544588744581,0.0093850076769363,7.6755680286211305,0.005599999999999999
0.14998,98926.488,3.6628,1.0097,0.0,0.0,3.5295,0.54935,,,,,3.5295,0.5493444155844148,0.0094528637141415,7.6755680286211305,0.005599999999999999
0.14998,98986.487,3.6634,1.0122,,,3.5387,0.54944,,,,,3.5387,0.5494273593073586,0.0094576468571041,7.6755680286211305,0.005599999999999999
0.14997,99046.488,3.6641,1.0147,0.0,0.0,3.5478,0.54951,,,,,3.5478,0.5495174025974019,0.0100075147448031,7.6755680286211305,0.005599999999999999
0.14998,99106.487,3.6646,1.0171,,,3.557,0.54962,,,,,3.557,0.5496105194805188,0.0090508861535241,7.6755680286211305,0.005599999999999999
0.14998,99166.487,3.665,1.0196,0.0,0.0,3.5661,0.54968,,,,,3.5661,0.549683246753246,0.0086905471973075,7.6755680286211305,0.005599999999999999
0.14998,99226.487,3.6656,1.0221,,,3.5753,0.54977,,,,,3.5753,0.5497696969696961,0.0095496894409876,7.516934285876946,0.005599999999999999
0.14998,99286.487,3.6662,1.0246,0.22786,0.0,3.5845,0.54986,3.6662,1.0246,4.196261846261706,0.2388974031502755,3.5845,0.5498589610389601,0.0096175074741537,7.516934285876946,0.005599999999999999
0.14997,99346.487,3.6669,1.0271,,4.3427,3.5936,0.54992,,,,,3.5936,0.5499457142857136,0.0101041990513515,7.516934285876946,0.005599999999999999
0.14998,99406.488,3.6676,1.0296,0.0,,3.6028,0.55007,,,,,3.6028,0.5500439826839818,0.010064935064932,7.516934285876946,0.005599999999999999
0.14998,99466.488,3.668,1.0321,,0.0,3.612,0.55013,,,,,3.612,0.5501309090909083,0.0097829265734787,7.516934285876946,0.005599999999999999
0.14998,99526.486,3.6686,1.0346,0.0,,3.6211,0.55022,,,,,3.6211,0.5502229437229429,0.0101151871694433,7.516934285876946,0.005599999999999999
0.14998,99586.488,3.6693,1.0371,,0.0,3.6303,0.55032,,,,,3.6303,0.5503160173160164,0.0090791454921941,7.516934285876946,0.005599999999999999
0.14997,99646.488,3.6699,1.0396,0.0,,3.6395,0.55037,3.6699,1.0396,4.208274833274686,0.2383150183150491,3.6395,0.5503899999999993,0.0084017095599513,7.516934285876946,0.005599999999999999
0.14998,99706.488,3.6705,1.0421,,0.0,3.6486,0.5505,,,,,3.6486,0.5504696969696962,0.0089749760811734,7.516934285876946,0.005599999999999999
0.14998,99766.487,3.6709,1.0446,0.0,,3.6578,0.55056,,,,,3.6578,0.550554285714285,0.0097496706192394,7.516934285876946,0.005599999999999999
0.14997,99826.487,3.6715,1.0471,,4.2209,3.667,0.55061,,,,,3.667,0.5506490909090902,0.0100272915490293,7.324133646420619,0.005599999999999999
0.14997,99886.487,3.6723,1.0496,0.0,,3.6762,0.55073,,,,,3.6762,0.5507387878787872,0.009392182673924,7.324133646420619,0.005599999999999999
0.14998,99946.487,3.6729,1.0521,,0.0,3.6853,0.55086,,,,,3.6853,0.5508210389610382,0.0098695147977281,7.324133646420619,0.005599999999999999
0.14998,100006.487,3.6734,1.0546,0.0,,3.6945,0.55094,,,,,3.6945,0.5509195670995664,0.0105684170901554,7.324133646420619,0.005599999999999999
0.14997,100066.489,3.6739,1.0571,,0.0,3.7037,0.55097,3.6739,1.0571,4.155701754385973,0.2419047619047774,3.7037,0.5510154978354971,0.0101025785808381,7.324133646420619,0.005599999999999999
0.14998,100126.487,3.6745,1.0596,0.0,,3.7129,0.5511,,,,,3.7129,0.5511054545454538,0.0097708450969271,7.324133646420619,0.005599999999999999
0.14998,100186.487,3.6753,1.0621,,0.0,3.7221,0.55122,,,,,3.7221,0.5511952813852805,0.0103896103896019,7.324133646420619,0.005599999999999999
0.14997,100246.487,3.676,1.0646,0.0,,3.7313,0.55129,,,,,3.7313,0.5512966233766226,0.0109754376058788,7.324133646420619,0.005599999999999999
0.14998,100306.489,3.6765,1.0671,0.23951,4.1094,3.7405,0.5514,,,,,3.7405,0.5513972294372287,0.0102162022434981,7.324133646420619,0.005599999999999999
0.14998,100366.488,3.677,1.0696,,,3.7496,0.55148,,,,,3.7496,0.5514837229437222,0.0093153548529727,7.175361767300284,0.005599999999999999
0.14998,100426.489,3.6777,1.0721,0.0,0.0,3.7588,0.55158,3.6777,1.0721,3.920594659339216,0.2550915750915976,3.7588,0.5515676623376615,0.0096014492753653,7.175361767300284,0.005599999999999999
0.14997,100486.487,3.6784,1.0746,,,3.768,0.55165,,,,,3.768,0.5516603896103889,0.0101002258611018,7.175361767300284,0.005599999999999999
0.14997,100546.488,3.6791,1.0771,0.0,0.0,3.7772,0.55175,,,,,3.7772,0.5517535064935057,0.0101284584980128,7.175361767300284,0.005599999999999999
0.14997,100606.489,3.6797,1.0796,,,3.7864,0.55184,,,,,3.7864,0.5518467532467524,0.0103425559947289,7.175361767300284,0.005599999999999999
0.14998,100666.489,3.6802,1.0821,0.0,0.0,3.7956,0.55196,,,,,3.7956,0.5519438095238087,0.0110013175230605,7.175361767300284,0.005599999999999999
0.14998,100726.488,3.6808,1.0846,,,3.8048,0.55205,,,,,3.8048,0.5520491774891767,0.01127188029362,7.175361767300284,0.005599999999999999
0.14997,100786.488,3.6816,1.0871,0.0,3.9873,3.814,0.55213,,,,,3.814,0.5521512121212113,0.010998964803317,7.175361767300284,0.005599999999999999
0.14998,100846.487,3.6822,1.0896,,,3.8232,0.55226,3.6822,1.0896,3.865995115995105,0.2586813186813117,3.8232,0.5522515584415577,0.0104766610201387,7.175361767300284,0.005599999999999999
0.14998,100906.487,3.6829,1.0921,0.0,0.0,3.8324,0.55236,,,,,3.8324,0.5523439826839819,0.0102860907208714,7.066905379572079,0.005599999999999999
0.14998,100966.486,3.6834,1.0946,,,3.8416,0.55244,,,,,3.8416,0.5524408225108217,0.010707227555045,7.066905379572079,0.005599999999999999
0.14998,101026.488,3.684,1.0971,0.0,0.0,3.8508,0.55253,,,,,3.8508,0.5525409956709948,0.0106342932429903,7.066905379572079,0.005599999999999999
0.14998,101086.487,3.6846,1.0996,,,3.86,0.55262,,,,,3.86,0.5526364935064927,0.0100131752305756,7.066905379572079,0.005599999999999999
0.14998,101146.488,3.6854,1.1021,0.0,0.0,3.8692,0.55274,,,,,3.8692,0.5527252380952373,0.0098630918126012,7.066905379572079,0.005599999999999999
0.14998,101206.488,3.6861,1.1046,0.25361,,3.8785,0.55284,3.6861,1.1046,3.798685491723319,0.2633333333333354,3.8785,0.5528190043290035,0.0099860945442991,7.066905379572079,0.005599999999999999
0.14997,101266.488,3.6868,1.1071,,3.8766,3.8877,0.55291,,,,,3.8877,0.5529099999999992,0.0101402220967408,7.066905379572079,0.005599999999999999
0.14997,101326.487,3.6872,1.1096,0.0,,3.8969,0.55297,,,,,3.8969,0.5530055844155837,0.0101449275362348,7.066905379572079,0.005599999999999999
0.14998,101386.487,3.6879,1.1121,,0.0,3.9061,0.55311,,,,,3.9061,0.5530966666666659,0.0107048748353086,7.066905379572079,0.005599999999999999
0.14998,101446.488,3.6885,1.1146,0.0,,3.9153,0.5532,,,,,3.9153,0.5532025541125534,0.0116294936947127,6.992519440011971,0.005599999999999999
0.14998,101506.489,3.6893,1.1171,,0.0,3.9245,0.55332,,,,,3.9245,0.5533106493506486,0.0110639623612982,6.992519440011971,0.005599999999999999
0.14997,101566.487,3.6901,1.1196,0.0,,3.9338,0.5534,3.6901,1.1196,3.75,0.2666666666666657,3.9338,0.5534070995670988,0.0101059603163342,6.992519440011971,0.005599999999999999
0.14998,101626.489,3.6907,1.1221,,0.0,3.943,0.55353,,,,,3.943,0.5534976623376615,0.0105143045360449,6.992519440011971,0.005599999999999999
0.14997,101686.487,3.6913,1.1246,0.0,,3.9522,0.55358,,,,,3.9522,0.553600562770562,0.0115236213062317,6.992519440011971,0.005599999999999999
0.14997,101746.487,3.6919,1.1271,,3.7692,3.9614,0.55367,,,,,3.9614,0.5537096969696962,0.0118915749140136,6.992519440011971,0.005599999999999999
0.14998,101806.487,3.6927,1.1296,,,3.9707,0.55383,,,,,3.9707,0.5538205627705619,0.0108460516945783,6.992519440011971,0.005599999999999999
0.14998,101866.487,3.6935,1.1321,0.0,0.0,3.9799,0.55395,,,,,3.9799,0.553910562770562,0.0106248823640129,6.992519440011971,0.005599999999999999
0.14998,101926.488,3.6941,1.1346,,,3.9891,0.55404,3.6941,1.1346,3.70483288166227,0.2699999999999818,3.9891,0.5540160606060598,0.0113039849014562,6.902026593603894,0.005599999999999999
0.14997,101986.488,3.6947,1.1371,0.0,0.0,3.9984,0.55409,,,,,3.9984,0.5541196536796529,0.0108167048489562,6.902026593603894,0.005599999999999999
0.14996,102046.487,3.6954,1.1396,,,4.0076,0.55416,,,,,4.0076,0.5542162337662329,0.011041313758703,6.902026593603894,0.005599999999999999
0.14998,102106.488,3.6962,1.1421,0.2704,0.0,4.0168,0.55436,,,,,4.0168,0.554322813852813,0.0119534052914112,6.902026593603894,0.005599999999999999
0.14998,102166.487,3.6969,1.1446,,3.6169,4.0261,0.55446,,,,,4.0261,0.554437445887445,0.0127363649874148,6.902026593603894,0.005599999999999999
0.14998,102226.488,3.6975,1.1471,0.0,,4.0353,0.55455,,,,,4.0353,0.5545583549783542,0.0123070769809885,6.902026593603894,0.005599999999999999
0.14998,102286.486,3.6982,1.1496,,0.0,4.0445,0.55466,3.6982,1.1496,3.5593302361595818,0.2813333333333219,4.0445,0.5546638961038952,0.0111026443284458,6.902026593603894,0.005599999999999999
0.14998,102346.487,3.6989,1.1521,0.0,,4.0538,0.55476,,,,,4.0538,0.5547636796536788,0.0112161853115715,6.902026593603894,0.005599999999999999
0.14998,102406.488,3.6996,1.1546,,0.0,4.063,0.55487,,,,,4.063,0.554871298701298,0.0110981284193094,6.767504986859665,0.005599999999999999
0.14997,102466.488,3.7005,1.1571,0.0,,4.0723,0.55496,,,,,4.0723,0.5549688744588737,0.0108947008245756,6.767504986859665,0.005599999999999999
0.14998,102526.488,3.7012,1.1596,,0.0,4.0815,0.55511,,,,,4.0815,0.5550727705627698,0.011107666198832,6.767504986859665,0.005599999999999999
0.14997,102586.488,3.7018,1.1621,0.0,3.5169,4.0908,0.55516,3.7018,1.1621,3.4795816570175475,0.2873939393939366,4.0908,0.5551743290043283,0.0112708813620479,6.767504986859665,0.005599999999999999
0.14997,102646.487,3.7024,1.1646,,,4.1,0.55525,,,,,4.1,0.5552812121212114,0.0121898732487721,6.767504986859665,0.005599999999999999
0.14998,102706.488,3.7033,1.1671,0.0,0.0,4.1093,0.55542,,,,,4.1093,0.5553999567099559,0.0123980317178009,6.767504986859665,0.005599999999999999
0.14997,102766.487,3.7041,1.1696,,,4.1185,0.5555,,,,,4.1185,0.5555106493506485,0.0127637765996837,6.767504986859665,0.005599999999999999
0.14998,102826.488,3.7048,1.1721,0.0,0.0,4.1278,0.55565,,,,,4.1278,0.5556362337662331,0.0132849229623417,6.626834785435384,0.005599999999999999
0.14999,102886.487,3.7054,1.1746,,,4.1371,0.55577,,,,,4.1371,0.5557577489177481,0.0125438161062199,6.626834785435384,0.005599999999999999
0.14998,102946.487,3.7061,1.1771,0.28786,0.0,4.1463,0.55584,3.7061,1.1771,3.38278404883863,0.2961212121212497,4.1463,0.5558683982683974,0.0120785330603006,6.626834785435384,0.005599999999999999
0.14998,103006.487,3.7071,1.1796,,3.4177,4.1556,0.55599,,,,,4.1556,0.5559812121212113,0.0114997905320528,6.626834785435384,0.005599999999999999
0.14998,103066.488,3.7078,1.1821,0.0,,4.1649,0.5561,,,,,4.1649,0.5560822943722936,0.0113376701595484,6.626834785435384,0.005599999999999999
0.14998,103126.487,3.7084,1.1846,,0.0,4.1741,0.55619,,,,,4.1741,0.556190865800865,0.0122774956154998,6.626834785435384,0.005599999999999999
0.14998,103186.487,3.7091,1.1871,0.0,,4.1834,0.55629,,,,,4.1834,0.556309523809523,0.0122818042172845,6.626834785435384,0.005599999999999999
0.14998,103246.487,3.7099,1.1896,,0.0,4.1927,0.55641,3.7099,1.1896,3.2478486425855806,0.3079999999999927,4.1927,0.5564193073593064,0.0123943124924927,6.626834785435384,0.005599999999999999
0.14998,103306.489,3.7108,1.1921,0.0,,4.2019,0.55655,,,,,4.2019,0.5565387012987005,0.0125239435898656,6.502175042315203,0.005599999999999999
0.14998,103366.486,3.7116,1.1946,,3.3202,4.2112,0.55667,,,,,4.2112,0.5566509090909083,0.0121514686030828,6.502175042315203,0.005599999999999999
0.14998,103426.487,3.7122,1.1971,0.0,,4.2205,0.55676,,,,,4.2205,0.5567647186147179,0.0126006609877507,6.502175042315203,0.005599999999999999
0.14998,103486.488,3.713,1.1996,,0.0,4.2298,0.55688,,,,,4.2298,0.5568852813852805,0.0123330074942984,6.502175042315203,0.005599999999999999
0.14997,103546.486,3.7138,1.2021,0.0,,4.2391,0.55696,3.7138,1.2021,3.205128205128375,0.3119999999999834,4.2391,0.5569941125541118,0.0115604262939505,6.502175042315203,0.005599999999999999
0.14998,103606.487,3.7147,1.2046,,0.0,4.2483,0.55713,,,,,4.2483,0.5570991774891767,0.0116900573913234,6.502175042315203,0.005599999999999999
0.14998,103666.487,3.7155,1.2071,0.0,,4.2576,0.55725,,,,,4.2576,0.5572104329004322,0.0122119815668213,6.502175042315203,0.005599999999999999
0.14997,103726.487,3.716,1.2096,0.30429,0.0,4.2669,0.55729,,,,,4.2669,0.5573263203463196,0.013149932504767,6.383856790962996,0.005599999999999999
0.14997,103786.486,3.7169,1.2121,,3.2206,4.2762,0.55742,,,,,4.2762,0.5574550216450208,0.0129846855653248,6.383856790962996,0.005599999999999999
0.14998,103846.487,3.7177,1.2146,0.0,,4.2855,0.55758,3.7177,1.2146,3.1655712431030167,0.3160000000000025,4.2855,0.5575678354978346,0.0128240934692556,6.383856790962996,0.005599999999999999
0.14998,103906.488,3.7186,1.2171,,0.0,4.2948,0.55772,,,,,4.2948,0.5576935497835489,0.0133756924079513,6.383856790962996,0.005599999999999999
0.14998,103966.487,3.7194,1.2196,0.0,,4.3041,0.55784,,,,,4.3041,0.5578166233766225,0.0128078015174786,6.383856790962996,0.005599999999999999
0.14997,104026.487,3.7201,1.2221,,0.0,4.3134,0.5579,,,,,4.3134,0.557931774891774,0.0126797933249598,6.383856790962996,0.005599999999999999
0.14998,104086.487,3.7208,1.2246,0.0,,4.3227,0.55805,,,,,4.3227,0.5580524675324667,0.0127403062886948,6.383856790962996,0.005599999999999999
0.14997,104146.487,3.7217,1.2271,,3.1392,4.332,0.55814,3.7217,1.2271,3.165571243102846,0.3160000000000025,4.332,0.5581687445887438,0.0124773076385977,6.377611747738916,0.005599999999999999
0.14998,104206.487,3.7226,1.2296,0.0,,4.3413,0.55832,,,,,4.3413,0.5582845454545446,0.0126635013731828,6.377611747738916,0.005599999999999999
0.14998,104266.487,3.7234,1.2321,,0.0,4.3506,0.55844,,,,,4.3506,0.558404285714285,0.0127565982404753,6.377611747738916,0.005599999999999999
0.14997,104326.486,3.724,1.2346,0.0,,4.3599,0.55849,,,,,4.3599,0.5585218181818175,0.0131592421914952,6.377611747738916,0.005599999999999999
0.14997,104386.487,3.7249,1.2371,,0.0,4.3692,0.55862,,,,,4.3692,0.5586490476190469,0.0133710375645783,6.377611747738916,0.005599999999999999
0.14998,104446.488,3.7256,1.2396,0.0,,4.3785,0.55877,3.7256,1.2396,3.094898928232112,0.3240000000000123,4.3785,0.5587705194805187,0.0138760880696331,6.377611747738916,0.005599999999999999
0.14998,104506.487,3.7267,1.2421,0.32087,3.0776,4.3878,0.55893,,,,,4.3878,0.558907142857142,0.0146906856584188,6.377611747738916,0.005599999999999999
0.14998,104566.487,3.7275,1.2446,,,4.3971,0.55905,,,,,4.3971,0.5590437662337654,0.0134641344318851,6.3453979340428495,0.005599999999999999
0.14998,104626.486,3.7282,1.2471,0.0,0.0,4.4064,0.55916,,,,,4.4064,0.5591575757575751,0.0118819635528595,6.3453979340428495,0.005599999999999999
0.14998,104686.487,3.729,1.2496,,,4.4158,0.55928,,,,,4.4158,0.5592658874458867,0.0121767868940807,6.3453979340428495,0.005599999999999999
0.14997,104746.488,3.7298,1.2521,0.0,0.0,4.4251,0.55936,3.7298,1.2521,3.012922771224197,0.3319999999999936,4.4251,0.5593851515151507,0.0129683936135513,6.3453979340428495,0.005599999999999999
0.14997,104806.487,3.7306,1.2546,,,4.4344,0.55948,,,,,4.4344,0.5595070995670987,0.0132709584322476,6.3453979340428495,0.005599999999999999
0.14998,104866.487,3.7315,1.2571,0.0,3.0482,4.4437,0.55965,,,,,4.4437,0.5596319913419905,0.0136673700622793,6.3453979340428495,0.005599999999999999
0.14998,104926.488,3.7325,1.2596,,,4.4531,0.5598,,,,,4.4531,0.5597627272727265,0.0141470429587222,6.3453979340428495,0.005599999999999999
0.14997,104986.487,3.7332,1.2621,0.0,0.0,4.4624,0.55987,,,,,4.4624,0.5598964935064927,0.0138853977563719,6.251191818690708,0.005599999999999999
0.14998,105046.487,3.7339,1.2646,,,4.4717,0.56001,3.7339,1.2646,2.97956675580042,0.3360000000000127,4.4717,0.560020995670995,0.0126889457140997,6.251191818690708,0.005599999999999999
0.14998,105106.488,3.7348,1.2671,0.0,0.0,4.4811,0.56015,,,,,4.4811,0.5601336363636356,0.0125625928535662,6.251191818690708,0.005599999999999999
